hz,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,Marker
695,0.00041643899786618463,0.0014272884700338123,0.0013798382035538972,0.001979059592593586,0.002855741006460393,-0.0013655730537838668,0.0006544388289423926,0.0024561763652596407,0.0006755321278721533,0.0038413098082143472,0.00027098155283748965,0.0007962697525083247,0.002222981918625038,0.001319461688980142,-0.0037908426842715925,TASK
696,0.0004035119178331933,0.0014117502915673046,0.0013483045895902014,0.0019525929712775542,0.0027934653286228726,-0.0014331722931555807,0.0006333171973191877,0.002425441201147952,0.0006141363089044185,0.003812047204426603,0.0002454053620570451,0.0007484911239345936,0.002188307121567623,0.0012803981807859082,-0.0037935584296479906,TASK
697,0.0003907088931709192,0.001395516867567604,0.0013161130447514602,0.0019262326014200552,0.002729036344069813,-0.0015012686022880806,0.0006124435975683189,0.0023934386384043232,0.0005519799582483863,0.0037812280329729527,0.00021864469610722204,0.0006999077367417004,0.002152685898098371,0.0012403511980858869,-0.003796244009221679,TASK
698,0.0003780350123754109,0.001378601947149542,0.0012832894786262135,0.001900025039952065,0.0026625090306623012,-0.0015698067551489171,0.0005918514234358892,0.0023601922153703688,0.0004891099770985781,0.003748871851914546,0.00019073361895929637,0.0006505603243000662,0.0021161488471729164,0.0011993553334871132,-0.003798884849041028,TASK
699,0.00036549506326770875,0.001361019975158798,0.0012498603407148116,0.0018740153731892902,0.002593940383726962,-0.0016387310595942122,0.0005715721045958472,0.002325726608120645,0.0004255737110307673,0.00371499948121066,0.00016170726760183498,0.0006004902948473797,0.0020787273523355694,0.0011574462351444008,-0.0038014717457163258,TASK
700,0.0003530935307114446,0.0013427860758734296,0.0012158525932895,0.0018482471545484852,0.002523389354278947,-0.001707985413983112,0.0005516350325923632,0.002290067607213316,0.00036141890600623896,0.003679632982234205,0.000131601808512212,0.0005497396900334977,0.0020404535495312814,0.001114660570035371,-0.003804001653710201,TASK
701,0.00034083459594887666,0.0013239160376843358,0.001181293685037937,0.0018227623451868519,0.0024509167907446434,-0.0017775133600493602,0.000532067490015423,0.0022532420960369236,0.00029669366669526605,0.0036427956381553843,0.00010045439474032022,0.00049835114493502,0.002001360296049114,0.0010710359898141537,-0.003806477739300507,TASK
702,0.0003287221364677601,0.0013044262971802984,0.001146211524342754,0.0017976012557844475,0.002376585379232306,-0.001847258135680614,0.0005128945812154625,0.0022152780282971123,0.0002314464148504042,0.003604511933314223,6.830312207790803e-05,0.00044636784764612433,0.0019614811388781353,0.001026611095850976,-0.0038086363767042613,TASK
703,0.00031675972257409367,0.001284333917057011,0.0011106344480897733,0.001772802483397373,0.0023004595647767106,-0.0019171627405823097,0.0004941391584614024,0.002176204395954876,0.00016572583964717994,0.003564807524925609,3.518697881436646e-05,0.0003938334916825311,0.0019208502763469987,0.0009814253914357397,-0.0038105215819691273,TASK
704,0.00030495061352488054,0.001263656562054941,0.0010745911891269304,0.0017484028469470453,0.0022226054668119614,-0.0019871700050298957,0.00047582174823987823,0.002136051194149415,9.958084610332417e-05,0.003523709212131491,1.1457932871130044e-06,0.00034079222632937687,0.0018795025176894511,0.0009355192301976763,-0.003812177253100718,TASK
705,0.0002932977649925532,0.0012424124901900013,0.0010381108551432957,0.0017244373378723019,0.0021430908432679262,-0.002057222621521271,0.0004579604967980852,0.0020948494099531185,3.306052663110842e-05,0.0034812449229887424,-3.377980361412929e-05,0.00028728862593631257,0.0018374732595515396,0.0008889337979186647,-0.003813647171460335,TASK
706,0.0002818038405528119,0.0012206205485931821,0.0010012229110896232,0.001700939073974218,0.002061985069636129,-0.0021272631641896435,0.0004405711232754344,0.0020526310183319263,-3.3785859765744644e-05,0.0034374437066478246,-6.954841155367277e-05,0.00023336766519122204,0.0017947984676933036,0.0008417111047275172,-0.0038149749970149104,TASK
707,0.0002704711911138409,0.0011983001211438005,0.0009639571261360707,0.0016779392019977619,0.0019793589666173054,-0.002197234218895976,0.00042366682237331946,0.0020094289031453634,-0.00010090897725954014,0.0033923356677345233,-0.00010611794181454137,0.00017907463619389475,0.0017515146057645514,0.0007938938739215041,-0.0038162043202893316,TASK
708,0.0002593018203514315,0.0011754710544016821,0.0009263435047648387,0.0016554667760151473,0.0018952845598599133,-0.0022670785623097505,0.0004072581458312433,0.0019652767444067526,-0.00016825953347673005,0.003345951874553487,-0.0001434457199821792,0.0001244550395674171,0.0017076585403445024,0.0007455253844892531,-0.003817378739508481,TASK
709,0.000248297446259595,0.001152153723129155,0.0008884123211710355,0.0016335487777211827,0.0018098352799329693,-0.0023367390145874016,0.0003913530403196672,0.0019202091226935055,-0.00023578819630465982,0.0032983244334708335,-0.0001814884502338149,6.955464567271862e-05,0.0016632675997904328,0.0006966496147016129,-0.003818541771044387,TASK
710,0.00023745961636413029,0.0011283691732019805,0.0008501942110279248,0.0016122102219529781,0.0017230864065698177,-0.002406158110419301,0.0003759569730324619,0.001874261743947493,-0.00030344539744680675,0.0032494866552704883,-0.00022020210292984977,1.441965032867703e-05,0.0016183797184356496,0.0006473115528162303,-0.0038197366671586415,TASK
711,0.0002267895418937002,0.0011041388517463145,0.0008117199585055074,0.0015914738622572744,0.001635114212946707,-0.002475278729261016,0.0003610726045828875,0.0018274710221782187,-0.00037118173377854286,0.0031994727289104763,-0.0002595422116425954,-4.090367073817465e-05,0.0015730331266275888,0.0005975566192253385,-0.003821006724230911,TASK
712,-0.0007000562180025239,0.0008003063866047999,0.0008317111022772658,-4.114286441776658e-05,-0.00023327524986174533,-0.007736383483291686,-0.0014624122932143158,0.0018478031950160745,-0.0011868595272608645,0.0031682534087223053,-0.00020670676191812893,-0.0010589174972306893,0.0016823261915669165,-0.0009810140090964485,-0.006177531095868845,TASK
713,-0.0006993633447289396,0.0007736496728023043,0.0007705969844220277,-5.514066824277072e-05,-0.0003403887758459584,-0.007818894198698632,-0.0014624064246367176,0.001788287650007071,-0.0012873996238249906,0.0030883746805279943,-0.00026961810938639274,-0.0011428526826751046,0.0016147349781104564,-0.0010295402239671558,-0.006184980758698269,TASK
714,-0.0006987018600415236,0.0007461692254324925,0.0007091501712936616,-6.7959325041245e-05,-0.0004496462447065068,-0.007900586919226828,-0.001461582056892233,0.001727168482757554,-0.0013879458279285406,0.003006490809777245,-0.00033324834665987655,-0.0012268763577269258,0.001546460858783402,-0.0010788735062526634,-0.0061925939592403605,TASK
715,-0.0006980829631871026,0.0007178784098021975,0.0006474073600865266,-7.960055639304183e-05,-0.0005609918731681096,-0.007981428641528617,-0.0014599893016035794,0.001664474468451601,-0.0014884476786336982,0.0029226302786824723,-0.00039754990575111785,-0.0013109393917251993,0.0014775432349248875,-0.0011289866400556847,-0.006200372154828632,TASK
716,-0.0006975181495530057,0.0006887914596331042,0.0005854054677204802,-9.00686932197782e-05,-0.0006743677319331229,-0.008061386778096553,-0.001457684097469318,0.0016002359657572415,-0.0015888549041667283,0.002836823338384576,-0.0004624746233130629,-0.0013949925167959047,0.0014080220864838202,-0.0011798512778672004,-0.006208316597394875,TASK
717,-0.0006970192004229988,0.0006589234637976057,0.0005231815994309045,-9.93699511356862e-05,-0.0007897137895551536,-0.008140429176007883,-0.0014547283305319006,0.0015344848966607914,-0.0016891174566052792,0.0027491019946501312,-0.0005279737882899942,-0.0014789863696659273,0.0013379379373228482,-0.0012314379678490116,-0.006216428334556917,TASK
718,-0.0006965981722185947,0.0006282903520119831,0.0004607730171455435,-0.00010751205781744386,-0.0009069679587646774,-0.008218524135380668,-0.0014511899482520766,0.0014672547245037704,-0.001789185546251312,0.0026594999916369644,-0.0005939981901831185,-0.0015628715337209556,0.0012673318198456942,-0.0012837161826562886,-0.00622470821096564,TASK
719,-0.000696267385234342,0.0005969088795033078,0.00039821710767962224,-0.00011450488818642007,-0.0010260661452033762,-0.00829564042752892,-0.0014471430336597058,0.001398580430240203,-0.0018890096756621587,0.002568052793737204,-0.0006604981678765057,-0.0016465985812653431,0.0011962452389842088,-0.001336654349767472,-0.006233156869905692,TASK
720,-0.0006960394118763816,0.0005647966106677356,0.0003355513507809229,-0.00012099484108627863,-0.0011469422985209655,-0.008371747312804203,-0.001442667781469567,0.0013284984869342054,-0.001988540673312775,0.0024747975655088485,-0.0007274236589682997,-0.001730118115941659,0.0011247201355823132,-0.001390219883286745,-0.006241774755143928,TASK
721,-0.0006959270644143053,0.000531971901739189,0.0002728132870566959,-0.00012692478691439106,-0.0012695284657853526,-0.008446814558111502,-0.001437850292011939,0.0012570468325197785,-0.0020877297268626534,0.0023797731497094874,-0.0007947242495515614,-0.0018133808152673136,0.0010527988492147755,-0.0014443792171824075,-0.006250562113019392,TASK
722,-0.0006959433822570481,0.0004984538824886425,0.0002100404858144418,-0.00013225133881196964,-0.0013937548471541282,-0.008520812454087444,-0.0014327820820955778,0.001184264840847114,-0.002186528416001347,0.0022830200434478753,-0.0008623492243885391,-0.0018963374732454325,0.000980524080479599,-0.0014990978399224762,-0.006259518994768325,TASK
723,-0.0006961016187642371,0.000464262436975502,0.00014727051284869815,-0.00013694633896675195,-0.0015195498537525721,-0.00859371183192906,-0.0014275592246362763,0.0011101932910414153,-0.002284888744847187,0.0021845803724714623,-0.0009302476174216433,-0.001978939043006893,0.000907938852803358,-0.0015543403304669695,-0.006268645259077379,TASK
724,-0.0006964152276051419,0.0004294181833737412,8.45408982060833e-05,-0.00014099690959036825,-0.0016468401677006367,-0.008665484079861728,-0.0014222811018501746,0.0010348743352028105,-0.0023827631738741776,0.002084497863610127,-0.0009983682625640477,-0.0020611366794403285,0.0008350864737996607,-0.0016100703955744813,-0.006277940574857992,TASK
725,-0.0006968978486779774,0.0003939424528966747,2.1889103960872632e-05,-0.00014308951005854125,-0.0017755508042286738,-0.008736101159235097,-0.0014185029789499635,0.0009583514644774195,-0.0024801046513427006,0.001982817815398684,-0.001066659844712391,-0.002142881781766734,0.0007620104962213881,-0.0016662509083788615,-0.006287404424234563,TASK
726,-0.0006975632936030711,0.0003578572678453681,-4.0647507966578975e-05,-0.00014339756621077176,-0.0019056051758190849,-0.008805535620236126,-0.0014165082796092558,0.0008806694735322021,-0.002576866644210314,0.0018795870669028603,-0.0011350709509239248,-0.0022241260360153147,0.0006887546785479702,-0.0017228439481900694,-0.006297036105738902,TASK
727,-0.0006984255308039528,0.00032118531880683085,-0.00010303170791630818,-0.00014209479634846818,-0.0020369251583085054,-0.008873760617208714,-0.001416595399480131,0.0008018744234676316,-0.0026730031684992816,0.001774853964775672,-0.0012035501217000635,-0.002304821457357119,0.0006153629452495502,-0.001779810841471596,-0.006306834737703086,TASK
728,-0.0006994986701911433,0.0002839499410292024,-0.00016522643048786124,-0.000139355245760468,-0.002169431158882701,-0.008940749923569516,-0.0014172369981692219,0.0007220136032046471,-0.002768468819098478,0.0016686683285732716,-0.001272045902318282,-0.0023849204322530975,0.0005418793467702607,-0.0018371122039452412,-0.006316799261842762,TASK
729,-0.0007007969474639908,0.000246175090002217,-0.00022719480639992793,-0.0001353533208505409,-0.0023030421858939542,-0.009006477946310184,-0.001418359211879126,0.0006411354893839929,-0.0028632187989775584,0.001561081414361432,-0.0013405068941542086,-0.0024643757603732574,0.000468348019273306,-0.0018947079837724303,-0.0063269284470225794,TASK
730,-0.0007023347080465064,0.00020788531627223138,-0.0002889001941784893,-0.00013026382283134016,-0.002437675920428394,-0.009070919740076283,-0.001419884728279125,0.000559289704817839,-0.0029572089477922303,0.0014521458766460008,-0.0014088818059357078,-0.0025431406962437442,0.0003948131441909779,-0.0019525575057598053,-0.006337220893195404,TASK
731,-0.0007041263906737755,0.0001691057395220945,-0.0003503062116416209,-0.00012426198094977954,-0.002573248789548542,-0.009134051020813551,-0.0014217318921312806,0.00047652697553566387,-0.0030503957698599917,0.001341915728662606,-0.001477119504870875,-0.0026211689905788356,0.00032131890762293646,-0.0020106195165353487,-0.006347675035506654,TASK
732,-0.0007061865106460321,0.00012986202194706972,-0.00041137676714929675,-0.00011752348520935163,-0.00270967604113415,-0.009195848178972647,-0.00142381722358474,0.0003928990864678144,-0.0031427364614864707,0.0012304463010630125,-0.0015451690675919879,-0.0026984149312550584,0.0002479094596264845,-0.0020688522306400044,-0.006358289148554992,TASK
733,-0.0007085296427680873,9.018034095893115e-05,-0.0004720760905867719,-0.00011022451855544433,-0.0028468718202424212,-0.009256288292263723,-0.0014260594473723522,0.00030845883581215035,-0.0032341889376230814,0.001117794199037448,-0.0016129798308576523,-0.0027748333838849095,0.00017462887344271724,-0.002127213377478335,-0.006369061350800479,TASK
734,-0.0007111704039922833,5.0087361251213605e-05,-0.0005323687640503796,-0.00010254178849033726,-0.0029847492469066853,-0.009315349137952521,-0.0014283839406689178,0.0002232599881306608,-0.003324711857837651,0.0010040172579141705,-0.0016805014419556635,-0.0028503798319480167,0.00010152110470264855,-0.0021856602490707027,-0.006379989609111069,TASK
735,-0.0007141234357836892,9.610206259420525e-06,-0.0005922197522048847,-9.465255808520884e-05,-0.003123220495290794,-0.009373009204690108,-0.0014307268777035572,0.000137357226224622,-0.0034142646515801095,0.0008891744972794209,-0.0017476839087494788,-0.002925010416437847,2.8629950657499105e-05,-0.0022441497485481653,-0.006391071743438333,TASK
736,-0.0007174033862267265,-3.122357094923595e-05,-0.0006515944322818552,-8.673467635712889e-05,-0.003262196874114674,-0.009429247703868777,-0.0014330382267043781,5.080610183842292e-05,-0.0035028075427263657,0.0007733260736627842,-0.0018144776493115786,-0.0029986819749826007,-4.400099052255277e-05,-0.0023026384393302615,-0.0064023054316130566,TASK
737,-0.0007210248918928732,-7.23860173212457e-05,-0.0007104586236888915,-7.896660797976651e-05,-0.0034015889082648766,-0.009484044580496759,-0.0014352821750900288,-3.633701475631141e-05,-0.0035903015733840552,0.0006565332318347152,-0.0018808335410875005,-0.003071352080399298,-0.00011632836033687155,-0.0023610825949248702,-0.006413688214251354,TASK
